Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642673655738,1642673656102,4,1642673655998,0.001,-0.003,-0.000,-0.001,-0.001,-0.002,0
WATCH,1642673655739,1642673656103,4,1642673656008,0.003,0.001,0.002,-0.003,-0.001,-0.001,0
WATCH,1642673655739,1642673656103,4,1642673656018,0.002,0.002,0.000,-0.003,-0.003,-0.004,0
WATCH,1642673655739,1642673656103,4,1642673656028,-0.001,0.006,-0.001,-0.002,-0.002,-0.003,0
WATCH,1642673655739,1642673656103,4,1642673656038,0.001,-0.003,-0.000,-0.002,-0.002,-0.002,0
WATCH,1642673655752,1642673656116,4,1642673656048,0.002,0.001,0.001,-0.002,-0.003,-0.002,0
WATCH,1642673655753,1642673656117,4,1642673656058,0.002,0.003,0.000,-0.003,-0.001,-0.001,0
WATCH,1642673655753,1642673656117,4,1642673656068,-0.000,-0.004,-0.001,-0.002,-0.002,-0.002,0
WATCH,1642673655753,1642673656117,4,1642673656078,-0.000,0.000,0.001,-0.003,-0.002,-0.003,0
WATCH,1642673655753,1642673656117,4,1642673656088,-0.001,0.000,0.003,-0.002,-0.002,-0.002,0
WATCH,1642673655822,1642673656186,4,1642673656098,-0.001,-0.001,0.001,-0.002,-0.001,-0.004,0
WATCH,1642673655822,1642673656186,4,1642673656108,-0.001,0.002,0.001,-0.003,-0.002,-0.003,0
WATCH,1642673655822,1642673656186,4,1642673656117,0.002,-0.005,-0.002,-0.003,-0.003,-0.001,0
WATCH,1642673655822,1642673656186,4,1642673656128,-0.000,-0.002,0.001,-0.002,-0.001,-0.002,0
WATCH,1642673655822,1642673656186,4,1642673656138,0.000,-0.000,-0.003,-0.003,-0.002,-0.001,0
WATCH,1642673655874,1642673656238,4,1642673656147,0.001,0.002,0.001,-0.002,-0.004,-0.002,0
WATCH,1642673655874,1642673656238,4,1642673656157,-0.002,-0.001,0.001,-0.001,-0.002,-0.003,0
WATCH,1642673655874,1642673656238,4,1642673656168,0.001,-0.002,-0.001,-0.002,-0.002,-0.001,0
WATCH,1642673655874,1642673656238,4,1642673656177,-0.000,0.004,-0.000,-0.001,-0.004,-0.002,0
WATCH,1642673655874,1642673656238,4,1642673656187,0.000,0.002,-0.001,-0.002,-0.002,-0.001,0
WATCH,1642673655914,1642673656278,4,1642673656198,-0.002,-0.004,-0.003,-0.002,-0.001,-0.002,0
WATCH,1642673655914,1642673656278,4,1642673656207,-0.000,-0.003,-0.000,-0.003,-0.002,-0.003,0
WATCH,1642673655914,1642673656278,4,1642673656217,0.004,0.003,0.001,-0.004,-0.002,-0.003,0
WATCH,1642673655914,1642673656278,4,1642673656228,0.001,-0.002,0.002,-0.002,-0.001,-0.001,0
WATCH,1642673655914,1642673656278,4,1642673656237,-0.000,-0.004,-0.002,-0.004,-0.001,-0.001,0
WATCH,1642673655953,1642673656317,4,1642673656247,0.004,0.005,0.001,-0.002,-0.003,-0.002,0
WATCH,1642673655953,1642673656317,4,1642673656257,0.003,-0.001,0.004,-0.001,-0.002,-0.001,0
WATCH,1642673655953,1642673656317,4,1642673656267,0.002,0.001,0.004,-0.003,-0.002,-0.001,0
WATCH,1642673655954,1642673656318,4,1642673656277,0.003,-0.001,-0.001,-0.002,-0.000,-0.001,0
WATCH,1642673655954,1642673656318,4,1642673656287,0.001,-0.003,-0.001,-0.002,-0.003,-0.002,0
WATCH,1642673656017,1642673656381,4,1642673656297,-0.001,0.002,-0.003,-0.002,-0.002,-0.002,0
WATCH,1642673656017,1642673656381,4,1642673656307,0.000,-0.001,-0.002,-0.004,-0.002,-0.004,0
WATCH,1642673656017,1642673656381,4,1642673656317,0.001,0.000,-0.000,-0.002,-0.003,-0.002,0
WATCH,1642673656017,1642673656381,4,1642673656327,0.001,0.001,-0.002,-0.003,-0.002,-0.002,0
WATCH,1642673656017,1642673656381,4,1642673656337,0.001,-0.000,0.003,-0.003,-0.001,-0.001,0
WATCH,1642673656071,1642673656435,4,1642673656347,0.001,-0.001,0.002,-0.004,-0.002,-0.002,0
WATCH,1642673656071,1642673656435,4,1642673656356,0.001,0.004,0.001,-0.002,-0.003,-0.002,0
WATCH,1642673656071,1642673656435,4,1642673656366,-0.002,-0.000,0.001,-0.002,-0.001,-0.002,0
WATCH,1642673656071,1642673656435,4,1642673656377,0.001,-0.002,0.001,-0.003,-0.003,-0.002,0
WATCH,1642673656071,1642673656435,4,1642673656386,-0.000,-0.002,-0.000,-0.002,-0.003,-0.002,0
WATCH,1642673656120,1642673656484,4,1642673656396,0.002,0.003,0.002,-0.004,-0.001,-0.002,0
WATCH,1642673656120,1642673656484,4,1642673656406,-0.004,0.003,-0.000,-0.002,-0.002,-0.003,0
