DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642573508462,1642573508292,810,81,0,1,36231,-6,DKU006#
DEVICE,1642573508494,1642573508324,798,79,0,1,36231,-4,DKU006#
DEVICE,1642573508526,1642573508356,822,82,0,1,36231,-2,DKU006#
DEVICE,1642573508558,1642573508388,806,80,0,1,36231,0,DKU006#
DEVICE,1642573508590,1642573508420,796,79,0,1,36231,0,DKU006#
DEVICE,1642573508622,1642573508452,796,79,0,1,36231,0,DKU006#
DEVICE,1642573508654,1642573508484,793,79,0,1,36231,0,DKU006#
DEVICE,1642573508686,1642573508516,806,80,0,1,36231,0,DKU006#
DEVICE,1642573508718,1642573508548,811,81,0,1,36231,0,DKU006#
DEVICE,1642573508750,1642573508580,803,80,0,1,36231,0,DKU006#
DEVICE,1642573508782,1642573508612,810,81,0,1,36231,0,DKU006#
DEVICE,1642573508814,1642573508644,805,80,0,1,36231,0,DKU006#
DEVICE,1642573508846,1642573508676,817,81,0,1,36231,0,DKU006#
DEVICE,1642573508878,1642573508708,803,80,0,1,36231,0,DKU006#
DEVICE,1642573508909,1642573508739,802,80,0,1,36231,0,DKU006#
DEVICE,1642573508942,1642573508772,789,78,0,1,36231,0,DKU006#
DEVICE,1642573508974,1642573508804,799,79,0,1,36231,0,DKU006#
DEVICE,1642573509006,1642573508836,800,80,0,1,36231,0,DKU006#
DEVICE,1642573509038,1642573508868,801,80,0,1,36231,0,DKU006#
DEVICE,1642573509070,1642573508900,803,80,0,1,36231,0,DKU006#
DEVICE,1642573509102,1642573508932,805,80,0,1,36231,0,DKU006#
DEVICE,1642573509133,1642573508963,804,80,0,1,36231,0,DKU006#
DEVICE,1642573509165,1642573508995,812,81,0,1,36231,0,DKU006#
DEVICE,1642573509197,1642573509027,799,79,0,1,36231,0,DKU006#
DEVICE,1642573509229,1642573509059,795,79,0,1,36231,0,DKU006#
DEVICE,1642573509261,1642573509091,788,78,0,1,36231,0,DKU006#
DEVICE,1642573509293,1642573509123,799,79,0,1,36231,0,DKU006#
DEVICE,1642573509325,1642573509155,806,80,0,1,36231,0,DKU006#
DEVICE,1642573509357,1642573509187,814,81,0,1,36231,0,DKU006#
DEVICE,1642573509389,1642573509219,802,80,0,1,36231,0,DKU006#
DEVICE,1642573509421,1642573509251,815,81,0,1,36231,0,DKU006#
DEVICE,1642573509453,1642573509283,811,81,0,1,36231,0,DKU006#
DEVICE,1642573509485,1642573509315,795,79,0,1,36231,0,DKU006#
DEVICE,1642573509517,1642573509347,792,79,0,1,36231,0,DKU006#
DEVICE,1642573509549,1642573509379,812,81,0,1,36231,0,DKU006#
DEVICE,1642573509581,1642573509411,815,81,0,1,36231,0,DKU006#
DEVICE,1642573509613,1642573509443,808,80,0,1,36231,0,DKU006#
DEVICE,1642573509645,1642573509475,802,80,0,1,36231,0,DKU006#
DEVICE,1642573509677,1642573509507,804,80,0,1,36231,0,DKU006#
DEVICE,1642573509709,1642573509539,810,81,0,1,36231,0,DKU006#
DEVICE,1642573509742,1642573509572,804,80,0,1,36231,0,DKU006#
DEVICE,1642573509789,1642573509619,808,80,0,1,36212,0,DKU006#
DEVICE,1642573509805,1642573509635,805,80,0,1,36212,0,DKU006#
DEVICE,1642573509837,1642573509667,814,81,0,1,36212,0,DKU006#
DEVICE,1642573509869,1642573509699,810,81,0,1,36212,0,DKU006#
DEVICE,1642573509901,1642573509731,810,81,0,1,36212,0,DKU006#
DEVICE,1642573509933,1642573509763,808,80,0,1,36212,0,DKU006#
DEVICE,1642573509965,1642573509795,810,81,0,1,36212,0,DKU006#
DEVICE,1642573509997,1642573509827,806,80,0,1,36212,0,DKU006#
DEVICE,1642573510029,1642573509859,807,80,0,1,36212,0,DKU006#
DEVICE,1642573510061,1642573509891,809,80,0,1,36212,0,DKU006#
DEVICE,1642573510092,1642573509922,824,82,0,1,36212,0,DKU006#
DEVICE,1642573510125,1642573509955,809,80,0,1,36212,0,DKU006#
DEVICE,1642573510157,1642573509987,822,82,0,1,36212,0,DKU006#
DEVICE,1642573510189,1642573510019,802,80,0,1,36212,0,DKU006#
DEVICE,1642573510221,1642573510051,800,80,0,1,36212,0,DKU006#
DEVICE,1642573510253,1642573510083,805,80,0,1,36212,0,DKU006#
DEVICE,1642573510284,1642573510114,796,79,0,1,36212,0,DKU006#
DEVICE,1642573510316,1642573510146,819,81,0,1,36212,0,DKU006#
DEVICE,1642573510348,1642573510178,808,80,0,1,36212,0,DKU006#
DEVICE,1642573510380,1642573510210,808,80,0,1,36212,0,DKU006#
DEVICE,1642573510412,1642573510242,813,81,0,1,36212,0,DKU006#
DEVICE,1642573510444,1642573510274,811,81,0,1,36212,0,DKU006#
DEVICE,1642573510476,1642573510306,812,81,0,1,36212,0,DKU006#
DEVICE,1642573510508,1642573510338,803,80,0,1,36212,0,DKU006#
DEVICE,1642573510540,1642573510370,786,78,0,1,36212,0,DKU006#
DEVICE,1642573510572,1642573510402,805,80,0,1,36212,0,DKU006#
DEVICE,1642573510604,1642573510434,792,79,0,1,36212,0,DKU006#
DEVICE,1642573510636,1642573510466,802,80,0,1,36212,0,DKU006#
DEVICE,1642573510668,1642573510498,818,81,0,1,36212,0,DKU006#
DEVICE,1642573510700,1642573510530,790,79,0,1,36212,0,DKU006#
DEVICE,1642573510732,1642573510562,802,80,0,1,36212,0,DKU006#
DEVICE,1642573510764,1642573510594,793,79,0,1,36212,0,DKU006#
DEVICE,1642573510796,1642573510626,801,80,0,1,36212,0,DKU006#
DEVICE,1642573510828,1642573510658,806,80,0,1,36212,0,DKU006#
DEVICE,1642573510860,1642573510690,797,79,0,1,36212,0,DKU006#
DEVICE,1642573510892,1642573510722,799,79,0,1,36212,0,DKU006#
DEVICE,1642573510924,1642573510754,800,80,0,1,36212,0,DKU006#
DEVICE,1642573510956,1642573510786,803,80,0,1,36212,0,DKU006#
DEVICE,1642573510988,1642573510818,793,79,0,1,36212,0,DKU006#
DEVICE,1642573511020,1642573510850,782,78,0,1,36212,0,DKU006#
DEVICE,1642573511052,1642573510882,794,79,0,1,36212,0,DKU006#
DEVICE,1642573511084,1642573510914,806,80,0,1,36212,0,DKU006#
DEVICE,1642573511115,1642573510945,811,81,0,1,36212,0,DKU006#
DEVICE,1642573511147,1642573510977,804,80,0,1,36212,0,DKU006#
DEVICE,1642573511179,1642573511009,795,79,0,1,36212,0,DKU006#
DEVICE,1642573511211,1642573511041,799,79,0,1,36212,0,DKU006#
DEVICE,1642573511243,1642573511073,800,80,0,1,36212,0,DKU006#
DEVICE,1642573511276,1642573511106,804,80,0,1,36212,0,DKU006#
DEVICE,1642573511308,1642573511138,807,80,0,1,36212,0,DKU006#
DEVICE,1642573511340,1642573511170,816,81,0,1,36212,0,DKU006#
DEVICE,1642573511372,1642573511202,798,79,0,1,36212,0,DKU006#
DEVICE,1642573511404,1642573511234,790,79,0,1,36212,0,DKU006#
DEVICE,1642573511435,1642573511265,807,80,0,1,36212,0,DKU006#
DEVICE,1642573511483,1642573511313,795,79,0,1,36212,0,DKU006#
DEVICE,1642573511499,1642573511329,801,80,0,1,36212,0,DKU006#
DEVICE,1642573511531,1642573511361,806,80,0,1,36212,0,DKU006#
DEVICE,1642573511563,1642573511393,802,80,0,1,36212,0,DKU006#
DEVICE,1642573511595,1642573511425,810,81,0,1,36212,0,DKU006#
DEVICE,1642573511627,1642573511457,800,80,0,1,36212,0,DKU006#
DEVICE,1642573511659,1642573511489,813,81,0,1,36212,0,DKU006#
DEVICE,1642573511691,1642573511521,806,80,0,1,36212,0,DKU006#
DEVICE,1642573511723,1642573511553,799,79,0,1,36212,0,DKU006#
DEVICE,1642573511755,1642573511585,801,80,0,1,36212,0,DKU006#
DEVICE,1642573511787,1642573511617,797,79,0,1,36212,0,DKU006#
DEVICE,1642573511819,1642573511649,802,80,0,1,36212,0,DKU006#
DEVICE,1642573511851,1642573511681,798,79,0,1,36212,0,DKU006#
DEVICE,1642573511883,1642573511713,798,79,0,1,36212,0,DKU006#
DEVICE,1642573511915,1642573511745,804,80,0,1,36212,0,DKU006#
DEVICE,1642573511947,1642573511777,799,79,0,1,36212,0,DKU006#
DEVICE,1642573511979,1642573511809,799,79,0,1,36212,0,DKU006#
DEVICE,1642573512011,1642573511841,816,81,0,1,36212,0,DKU006#
DEVICE,1642573512042,1642573511872,806,80,0,1,36212,0,DKU006#
DEVICE,1642573512075,1642573511905,807,80,0,1,36212,0,DKU006#
