Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642672930056,1642672930418,4,1642672930268,-0.067,0.183,0.103,-0.003,-0.173,-0.020,68
WATCH,1642672930056,1642672930418,4,1642672930279,-0.103,0.078,0.142,-0.031,-0.195,-0.056,68
WATCH,1642672930056,1642672930418,4,1642672930288,-0.083,-0.034,0.128,-0.045,-0.225,-0.109,68
WATCH,1642672930056,1642672930418,4,1642672930298,-0.020,-0.127,0.096,-0.028,-0.257,-0.135,68
WATCH,1642672930082,1642672930444,4,1642672930308,0.051,-0.242,0.050,-0.002,-0.308,-0.141,68
WATCH,1642672930082,1642672930444,4,1642672930318,0.080,-0.420,0.025,0.028,-0.342,-0.132,68
WATCH,1642672930083,1642672930445,4,1642672930328,0.075,-0.534,0.091,0.051,-0.361,-0.129,68
WATCH,1642672930083,1642672930445,4,1642672930338,0.056,-0.577,0.175,0.010,-0.379,-0.119,68
WATCH,1642672930083,1642672930445,4,1642672930348,-0.007,-0.538,0.212,-0.060,-0.398,-0.105,68
WATCH,1642672930173,1642672930535,4,1642672930358,0.064,-0.453,0.258,-0.119,-0.389,-0.124,68
WATCH,1642672930173,1642672930535,4,1642672930369,-0.056,-0.443,0.199,-0.144,-0.364,-0.120,68
WATCH,1642672930173,1642672930535,4,1642672930378,-0.149,-0.486,0.162,-0.090,-0.356,-0.142,68
WATCH,1642672930173,1642672930535,4,1642672930388,-0.051,-0.481,0.119,-0.047,-0.303,-0.230,68
WATCH,1642672930174,1642672930536,4,1642672930398,0.008,-0.494,0.085,-0.029,-0.336,-0.216,68
WATCH,1642672930198,1642672930560,4,1642672930408,0.162,-0.365,0.108,0.028,-0.337,-0.197,68
WATCH,1642672930198,1642672930560,4,1642672930418,0.307,-0.337,0.216,0.066,-0.391,-0.125,68
WATCH,1642672930198,1642672930560,4,1642672930428,0.241,-0.304,0.330,0.104,-0.348,-0.006,68
WATCH,1642672930198,1642672930560,4,1642672930437,0.243,-0.404,0.465,0.083,-0.345,0.104,68
WATCH,1642672930198,1642672930560,4,1642672930447,-0.029,-0.495,0.522,0.061,-0.316,0.247,68
WATCH,1642672930232,1642672930594,4,1642672930457,-0.257,-0.397,0.539,0.022,-0.300,0.227,68
WATCH,1642672930232,1642672930594,4,1642672930467,-0.228,-0.052,0.513,-0.051,-0.270,0.132,68
WATCH,1642672930232,1642672930594,4,1642672930477,-0.071,0.366,0.402,-0.141,-0.301,0.117,68
WATCH,1642672930233,1642672930595,4,1642672930487,0.069,0.703,0.208,-0.192,-0.319,0.202,68
WATCH,1642672930233,1642672930595,4,1642672930497,0.034,0.632,0.064,-0.136,-0.348,0.314,68
WATCH,1642672930291,1642672930653,4,1642672930507,-0.125,0.282,0.054,0.021,-0.350,0.387,68
WATCH,1642672930291,1642672930653,4,1642672930518,-0.322,-0.387,0.138,0.160,-0.325,0.413,68
WATCH,1642672930291,1642672930653,4,1642672930527,-0.423,-1.005,0.290,0.239,-0.271,0.356,68
WATCH,1642672930291,1642672930653,4,1642672930537,-0.277,-1.211,0.428,0.218,-0.223,0.233,68
WATCH,1642672930291,1642672930653,4,1642672930547,-0.139,-1.019,0.618,0.157,-0.100,0.145,68
WATCH,1642672930382,1642672930744,4,1642672930557,-0.132,-0.297,0.766,-0.005,0.049,0.118,68
WATCH,1642672930383,1642672930745,4,1642672930567,-0.284,0.522,0.693,-0.226,0.116,0.160,68
WATCH,1642672930383,1642672930745,4,1642672930577,-0.399,0.976,0.527,-0.258,0.093,0.158,68
WATCH,1642672930384,1642672930746,4,1642672930587,-0.436,1.033,0.260,-0.194,0.065,0.154,68
WATCH,1642672930384,1642672930746,4,1642672930596,-0.491,0.360,-0.010,-0.099,0.091,0.129,68
WATCH,1642672930384,1642672930746,4,1642672930607,-0.372,-0.545,-0.174,0.050,0.176,-0.052,68
WATCH,1642672930385,1642672930747,4,1642672930617,-0.082,-1.029,-0.258,0.116,0.298,-0.199,68
WATCH,1642672930385,1642672930747,4,1642672930626,0.188,-1.144,-0.222,0.139,0.438,-0.230,68
WATCH,1642672930385,1642672930747,4,1642672930637,0.219,-0.709,-0.100,0.146,0.498,-0.166,68
WATCH,1642672930385,1642672930747,4,1642672930646,0.096,-0.065,0.039,0.105,0.478,-0.051,68
WATCH,1642672930597,1642672930959,4,1642672930795,-0.552,1.371,-0.100,-0.171,0.291,-0.121,68
WATCH,1642672930598,1642672930960,4,1642672930805,-0.278,1.946,-0.374,-0.193,0.290,-0.087,68
WATCH,1642672930598,1642672930960,4,1642672930815,-0.058,1.948,-0.628,-0.144,0.236,0.033,68
WATCH,1642672930598,1642672930960,4,1642672930825,-0.013,1.517,-0.715,-0.018,0.268,0.159,68
WATCH,1642672930598,1642672930960,4,1642672930835,-0.233,0.391,-0.638,0.129,0.278,0.234,68
WATCH,1642672930598,1642672930960,4,1642672930845,-0.333,-0.863,-0.328,0.322,0.269,0.149,68
WATCH,1642672930684,1642672931046,4,1642672930855,-0.212,-1.549,-0.059,0.344,0.225,0.051,68
WATCH,1642672930685,1642672931047,4,1642672930865,-0.133,-1.638,0.066,0.202,0.182,0.051,68
WATCH,1642672930685,1642672931047,4,1642672930875,-0.100,-1.099,0.164,0.057,0.138,0.034,68
WATCH,1642672930685,1642672931047,4,1642672930885,-0.196,-0.343,0.170,-0.115,0.139,0.058,68
WATCH,1642672930688,1642672931050,4,1642672930895,-0.245,0.362,0.105,-0.220,0.131,0.033,68
WATCH,1642672930688,1642672931050,4,1642672930905,-0.195,0.817,-0.047,-0.248,0.160,0.005,68
WATCH,1642672930688,1642672931050,4,1642672930915,-0.100,0.878,-0.262,-0.202,0.165,0.022,68
WATCH,1642672930688,1642672931050,4,1642672930925,-0.006,0.584,-0.431,-0.084,0.134,0.031,68
WATCH,1642672930689,1642672931051,4,1642672930935,0.013,0.026,-0.435,0.054,0.089,0.052,68
WATCH,1642672930689,1642672931051,4,1642672930945,-0.235,-0.508,-0.268,0.163,0.040,0.102,68
WATCH,1642672930508,1642672930870,4,1642672930656,-0.219,0.583,0.217,0.074,0.407,0.072,68
WATCH,1642672930508,1642672930870,4,1642672930666,-0.642,1.027,0.161,-0.110,0.324,0.230,68
WATCH,1642672930510,1642672930872,4,1642672930676,-1.129,1.103,-0.108,-0.207,0.258,0.308,68
WATCH,1642672930510,1642672930872,4,1642672930686,-1.373,1.106,-0.359,-0.157,0.215,0.212,68
WATCH,1642672930510,1642672930872,4,1642672930696,-1.335,1.132,-0.672,-0.205,0.151,0.125,68
WATCH,1642672930511,1642672930873,4,1642672930706,-1.348,1.181,-0.999,-0.248,0.115,0.159,68
WATCH,1642672930511,1642672930873,4,1642672930716,-1.387,1.066,-1.315,-0.233,0.211,0.182,68
WATCH,1642672930512,1642672930874,4,1642672930726,-1.553,0.533,-1.412,-0.032,0.320,0.163,68
WATCH,1642672930512,1642672930874,4,1642672930736,-1.603,-0.395,-1.319,0.199,0.332,0.083,68
WATCH,1642672930512,1642672930874,4,1642672930746,-1.426,-1.536,-1.018,0.402,0.303,-0.078,68
WATCH,1642672930596,1642672930958,4,1642672930756,-1.309,-2.328,-0.551,0.469,0.294,-0.202,68
WATCH,1642672930596,1642672930958,4,1642672930766,-0.937,-1.769,-0.294,0.380,0.364,-0.242,68
WATCH,1642672930596,1642672930958,4,1642672930776,-0.623,-0.814,0.041,0.203,0.420,-0.267,68
WATCH,1642672930867,1642672931229,4,1642672930965,-0.180,-0.518,0.260,0.117,0.052,-0.225,68
WATCH,1642672930867,1642672931229,4,1642672930975,0.129,0.010,0.441,0.007,0.053,-0.315,68
WATCH,1642672930867,1642672931229,4,1642672930985,0.219,0.489,0.460,-0.138,0.083,-0.207,68
WATCH,1642672930867,1642672931229,4,1642672930994,0.135,0.698,0.251,-0.275,0.105,-0.076,68
WATCH,1642672930867,1642672931229,4,1642672931005,0.094,0.553,-0.095,-0.279,0.086,-0.014,68
WATCH,1642672930867,1642672931229,4,1642672931015,0.078,-0.030,-0.368,-0.175,0.043,0.046,68
WATCH,1642672930867,1642672931229,4,1642672931024,-0.095,-0.565,-0.497,-0.037,-0.033,0.119,68
WATCH,1642672930867,1642672931229,4,1642672931034,-0.340,-0.694,-0.546,0.005,-0.012,0.126,68
WATCH,1642672930868,1642672931230,4,1642672931045,-0.444,-0.409,-0.522,-0.010,0.017,0.058,68
WATCH,1642672930956,1642672931318,4,1642672931054,-0.461,0.142,-0.397,-0.006,0.039,0.009,68
WATCH,1642672930956,1642672931318,4,1642672931064,-0.373,0.690,-0.245,0.020,0.062,-0.022,68
WATCH,1642672930956,1642672931318,4,1642672931074,-0.207,0.814,-0.068,0.080,0.067,-0.039,68
WATCH,1642672930956,1642672931318,4,1642672931084,-0.156,0.443,0.159,0.196,0.042,0.016,68
WATCH,1642672930956,1642672931318,4,1642672931094,-0.124,-0.038,0.351,0.248,-0.002,0.062,68
WATCH,1642672930957,1642672931319,4,1642672931104,-0.274,-0.473,0.468,0.180,-0.023,0.112,68
WATCH,1642672930957,1642672931319,4,1642672931114,-0.461,-0.614,0.446,0.024,-0.020,0.095,68
WATCH,1642672930957,1642672931319,4,1642672931124,-0.484,-0.398,0.271,-0.174,0.019,-0.009,68
WATCH,1642672930957,1642672931319,4,1642672931134,-0.404,-0.026,0.006,-0.275,0.030,-0.103,68
WATCH,1642672930957,1642672931319,4,1642672931144,-0.184,0.279,-0.289,-0.275,0.075,-0.169,68
WATCH,1642672931012,1642672931374,4,1642672931154,0.174,0.253,-0.543,-0.187,0.046,-0.186,68
WATCH,1642672931012,1642672931374,4,1642672931164,0.323,-0.073,-0.598,0.002,0.016,-0.077,68
WATCH,1642672931012,1642672931374,4,1642672931174,0.194,-0.392,-0.464,0.170,-0.037,0.075,68
WATCH,1642672931012,1642672931374,4,1642672931183,-0.080,-0.474,-0.262,0.231,-0.026,0.168,68
WATCH,1642672931012,1642672931374,4,1642672931194,-0.228,-0.285,-0.055,0.202,-0.031,0.140,68
WATCH,1642672931013,1642672931375,4,1642672931204,-0.305,0.044,0.129,0.142,-0.005,0.083,68
WATCH,1642672931013,1642672931375,4,1642672931213,-0.227,0.338,0.249,0.102,0.006,-0.004,68
WATCH,1642672931013,1642672931375,4,1642672931224,-0.122,0.540,0.286,0.075,0.044,-0.042,68
WATCH,1642672931013,1642672931375,4,1642672931233,-0.003,0.513,0.241,0.029,0.029,-0.026,68
WATCH,1642672931014,1642672931376,4,1642672931243,0.083,0.258,0.157,0.002,0.015,0.023,68
WATCH,1642672931014,1642672931376,4,1642672931253,-0.053,-0.096,0.076,0.004,-0.024,0.094,68
WATCH,1642672931014,1642672931376,4,1642672931263,-0.284,-0.362,-0.049,-0.049,-0.021,0.109,68
WATCH,1642672931014,1642672931376,4,1642672931273,-0.343,-0.460,-0.227,-0.104,-0.027,0.014,68
WATCH,1642672931014,1642672931376,4,1642672931283,-0.312,-0.367,-0.393,-0.099,-0.022,-0.063,68
WATCH,1642672931014,1642672931376,4,1642672931293,-0.227,-0.137,-0.507,-0.067,-0.009,-0.098,68
WATCH,1642672931075,1642672931437,4,1642672931303,-0.068,0.011,-0.494,0.017,-0.014,-0.119,68
WATCH,1642672931075,1642672931437,4,1642672931313,-0.021,-0.034,-0.339,0.131,-0.005,-0.081,68
WATCH,1642672931075,1642672931437,4,1642672931323,-0.009,-0.125,-0.070,0.227,-0.032,-0.043,68
WATCH,1642672931075,1642672931437,4,1642672931333,-0.052,-0.095,0.172,0.228,-0.023,-0.002,68
WATCH,1642672931075,1642672931437,4,1642672931343,-0.138,0.059,0.300,0.139,-0.017,0.029,68
WATCH,1642672931132,1642672931494,4,1642672931353,-0.187,0.238,0.383,0.071,-0.013,0.007,68
WATCH,1642672931133,1642672931495,4,1642672931362,-0.244,0.432,0.380,0.023,-0.003,0.002,68
WATCH,1642672931133,1642672931495,4,1642672931373,-0.215,0.531,0.334,-0.026,0.008,-0.036,68
WATCH,1642672931133,1642672931495,4,1642672931383,-0.041,0.629,0.243,-0.083,0.039,-0.094,68
WATCH,1642672931133,1642672931495,4,1642672931393,0.137,0.581,0.083,-0.137,0.039,-0.082,68
WATCH,1642672931221,1642672931583,4,1642672931403,0.286,0.392,-0.048,-0.104,0.045,-0.047,68
WATCH,1642672931223,1642672931585,4,1642672931412,0.252,0.107,-0.153,-0.054,0.058,0.039,68
WATCH,1642672931225,1642672931587,4,1642672931422,0.138,-0.215,-0.224,0.003,0.067,0.095,68
WATCH,1642672931225,1642672931587,4,1642672931432,0.066,-0.390,-0.222,0.083,0.067,0.098,68
WATCH,1642672931225,1642672931587,4,1642672931442,-0.013,-0.282,-0.159,0.128,0.073,0.089,68
WATCH,1642672931225,1642672931587,4,1642672931452,-0.088,-0.011,-0.029,0.133,0.109,0.046,68
WATCH,1642672931226,1642672931588,4,1642672931462,-0.005,0.368,0.160,0.111,0.165,-0.056,68
WATCH,1642672931226,1642672931588,4,1642672931472,0.106,0.754,0.319,0.053,0.241,-0.118,68
WATCH,1642672931226,1642672931588,4,1642672931482,0.276,0.971,0.381,-0.018,0.291,-0.136,68
WATCH,1642672931226,1642672931588,4,1642672931492,0.469,0.946,0.331,-0.056,0.317,-0.132,68
WATCH,1642672931282,1642672931644,4,1642672931502,0.676,0.583,0.225,-0.023,0.331,-0.072,68
WATCH,1642672931282,1642672931644,4,1642672931512,0.449,0.257,0.020,0.033,0.362,0.019,68
WATCH,1642672931282,1642672931644,4,1642672931522,0.425,-0.414,0.169,0.154,0.074,0.029,68
WATCH,1642672931282,1642672931644,4,1642672931532,0.376,-0.531,0.251,0.183,0.583,-0.056,68
WATCH,1642672931282,1642672931644,4,1642672931542,0.507,-0.161,0.328,0.056,0.341,-0.110,68
WATCH,1642672931344,1642672931706,4,1642672931552,0.631,0.159,0.565,0.066,0.213,-0.185,68
WATCH,1642672931344,1642672931706,4,1642672931561,0.642,0.775,0.616,-0.037,0.534,-0.241,68
WATCH,1642672931345,1642672931707,4,1642672931571,0.853,1.032,0.594,-0.048,0.398,-0.231,68
WATCH,1642672931345,1642672931707,4,1642672931581,0.918,0.899,0.551,0.012,0.500,-0.137,68
WATCH,1642672931345,1642672931707,4,1642672931591,1.147,0.224,0.723,0.125,0.366,-0.119,68
WATCH,1642672931345,1642672931707,4,1642672931602,1.403,-0.130,0.921,0.129,0.199,-0.093,68
WATCH,1642672931345,1642672931707,4,1642672931611,1.382,-0.040,1.021,-0.118,0.214,0.107,68
WATCH,1642672931345,1642672931707,4,1642672931622,0.932,0.155,0.873,-0.347,0.248,0.291,68
