DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642572349930,1642572349767,802,80,0,0,35987,0,DKU006#
DEVICE,1642572349962,1642572349799,769,76,0,0,35987,0,DKU006#
DEVICE,1642572349994,1642572349831,761,76,0,0,35987,0,DKU006#
DEVICE,1642572350026,1642572349863,771,77,0,0,35987,0,DKU006#
DEVICE,1642572350058,1642572349895,751,75,0,0,35987,0,DKU006#
DEVICE,1642572350090,1642572349927,750,75,0,0,35987,0,DKU006#
DEVICE,1642572350121,1642572349958,722,72,0,0,35987,0,DKU006#
DEVICE,1642572350153,1642572349990,718,71,5,0,35987,0,DKU006#
DEVICE,1642572350185,1642572350022,726,72,5,0,35987,0,DKU006#
DEVICE,1642572350217,1642572350054,704,70,5,0,35987,0,DKU006#
DEVICE,1642572350249,1642572350086,679,67,5,0,35987,0,DKU006#
DEVICE,1642572350281,1642572350118,661,66,5,0,35987,0,DKU006#
DEVICE,1642572350314,1642572350151,653,65,5,0,35987,0,DKU006#
DEVICE,1642572350346,1642572350183,632,63,5,0,35987,0,DKU006#
DEVICE,1642572350377,1642572350214,628,62,5,0,35987,0,DKU006#
DEVICE,1642572350409,1642572350246,643,64,5,0,35987,0,DKU006#
DEVICE,1642572350441,1642572350278,618,61,5,0,35987,0,DKU006#
DEVICE,1642572350473,1642572350310,649,64,5,0,35987,0,DKU006#
DEVICE,1642572350505,1642572350342,647,64,5,0,35987,0,DKU006#
DEVICE,1642572350537,1642572350374,633,63,5,0,35987,0,DKU006#
DEVICE,1642572350569,1642572350406,641,64,5,0,35987,0,DKU006#
DEVICE,1642572350601,1642572350438,664,66,5,0,35987,0,DKU006#
DEVICE,1642572350634,1642572350471,653,65,5,0,35987,0,DKU006#
DEVICE,1642572350665,1642572350502,689,68,5,0,35987,0,DKU006#
DEVICE,1642572350697,1642572350534,719,71,5,0,35987,0,DKU006#
DEVICE,1642572350729,1642572350566,732,73,5,0,35987,0,DKU006#
DEVICE,1642572350761,1642572350598,757,75,0,0,35987,0,DKU006#
DEVICE,1642572350793,1642572350630,760,76,0,0,35987,0,DKU006#
DEVICE,1642572350825,1642572350662,762,76,0,0,35987,0,DKU006#
DEVICE,1642572350857,1642572350694,772,77,0,0,35987,0,DKU006#
DEVICE,1642572350889,1642572350726,756,75,0,0,35987,0,DKU006#
DEVICE,1642572350921,1642572350758,713,71,0,0,35987,0,DKU006#
DEVICE,1642572350953,1642572350790,652,65,5,0,35987,0,DKU006#
DEVICE,1642572350985,1642572350822,601,60,5,0,35987,0,DKU006#
DEVICE,1642572351017,1642572350854,607,60,5,0,35987,0,DKU006#
DEVICE,1642572351049,1642572350886,543,54,5,1,35987,0,DKU006#
DEVICE,1642572351080,1642572350917,596,59,5,1,35987,0,DKU006#
DEVICE,1642572351113,1642572350950,558,55,5,1,35987,0,DKU006#
DEVICE,1642572351145,1642572350982,580,58,5,1,35987,0,DKU006#
DEVICE,1642572351177,1642572351014,565,56,5,1,35987,0,DKU006#
DEVICE,1642572351208,1642572351045,582,58,5,1,35987,0,DKU006#
DEVICE,1642572351241,1642572351078,606,60,5,1,35987,0,DKU006#
DEVICE,1642572351272,1642572351109,582,58,5,1,35987,0,DKU006#
DEVICE,1642572351304,1642572351141,572,57,5,1,35987,0,DKU006#
DEVICE,1642572351336,1642572351173,590,59,5,1,35987,0,DKU006#
DEVICE,1642572351368,1642572351205,570,57,5,1,35987,0,DKU006#
DEVICE,1642572351400,1642572351237,569,56,5,1,35987,0,DKU006#
DEVICE,1642572351432,1642572351269,591,59,5,1,35987,0,DKU006#
DEVICE,1642572351464,1642572351301,567,56,5,1,35987,0,DKU006#
DEVICE,1642572351496,1642572351333,580,58,5,1,35987,0,DKU006#
DEVICE,1642572351528,1642572351365,594,59,5,1,35987,0,DKU006#
DEVICE,1642572351560,1642572351397,590,59,5,1,35987,0,DKU006#
DEVICE,1642572351592,1642572351429,584,58,5,1,35987,0,DKU006#
DEVICE,1642572351624,1642572351461,595,59,5,1,35987,0,DKU006#
DEVICE,1642572351656,1642572351493,624,62,5,1,35987,0,DKU006#
DEVICE,1642572351688,1642572351525,735,73,5,1,35987,0,DKU006#
DEVICE,1642572351720,1642572351557,760,76,0,1,35987,0,DKU006#
DEVICE,1642572351752,1642572351589,778,77,0,1,35987,0,DKU006#
DEVICE,1642572351784,1642572351621,789,78,0,1,35987,0,DKU006#
DEVICE,1642572351816,1642572351653,808,80,0,1,35987,0,DKU006#
DEVICE,1642572351848,1642572351685,816,81,0,1,35987,0,DKU006#
DEVICE,1642572351880,1642572351717,809,80,0,1,35987,0,DKU006#
DEVICE,1642572351912,1642572351749,791,79,0,1,35987,0,DKU006#
DEVICE,1642572351944,1642572351781,813,81,0,1,35987,0,DKU006#
DEVICE,1642572351976,1642572351813,809,80,0,1,35987,0,DKU006#
DEVICE,1642572352008,1642572351845,808,80,0,1,35987,0,DKU006#
DEVICE,1642572352040,1642572351877,805,80,0,1,35987,0,DKU006#
DEVICE,1642572352072,1642572351909,810,81,0,1,35987,0,DKU006#
DEVICE,1642572352103,1642572351940,798,79,0,1,35987,0,DKU006#
DEVICE,1642572352136,1642572351973,783,78,0,1,35987,0,DKU006#
DEVICE,1642572352168,1642572352005,799,79,0,1,35987,0,DKU006#
DEVICE,1642572352200,1642572352037,809,80,0,1,35987,0,DKU006#
DEVICE,1642572352231,1642572352068,789,78,0,1,35987,0,DKU006#
DEVICE,1642572352264,1642572352101,790,79,0,1,35987,0,DKU006#
DEVICE,1642572352296,1642572352133,792,79,0,1,35987,0,DKU006#
DEVICE,1642572352328,1642572352165,808,80,0,1,35987,0,DKU006#
DEVICE,1642572352360,1642572352197,782,78,0,1,35987,0,DKU006#
DEVICE,1642572352392,1642572352229,799,79,0,1,35987,0,DKU006#
DEVICE,1642572352423,1642572352260,792,79,0,1,35987,0,DKU006#
DEVICE,1642572352455,1642572352292,801,80,0,1,35987,0,DKU006#
DEVICE,1642572352487,1642572352324,799,79,0,1,35987,0,DKU006#
DEVICE,1642572352519,1642572352356,791,79,0,1,35987,0,DKU006#
DEVICE,1642572352551,1642572352388,789,78,0,1,35987,0,DKU006#
DEVICE,1642572352583,1642572352420,787,78,0,1,35987,0,DKU006#
DEVICE,1642572352615,1642572352452,806,80,0,1,35987,0,DKU006#
DEVICE,1642572352647,1642572352484,801,80,0,1,35987,0,DKU006#
DEVICE,1642572352679,1642572352516,784,78,0,1,35987,0,DKU006#
DEVICE,1642572352727,1642572352564,800,80,0,1,36000,0,DKU006#
DEVICE,1642572352743,1642572352580,792,79,0,1,36000,0,DKU006#
DEVICE,1642572352775,1642572352612,807,80,0,1,36000,0,DKU006#
DEVICE,1642572352807,1642572352644,795,79,0,1,36000,0,DKU006#
DEVICE,1642572352839,1642572352676,790,79,0,1,36000,0,DKU006#
DEVICE,1642572352871,1642572352708,806,80,0,1,36000,0,DKU006#
DEVICE,1642572352903,1642572352740,795,79,0,1,36000,0,DKU006#
DEVICE,1642572352935,1642572352772,788,78,0,1,36000,0,DKU006#
