Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642572334771,1642572334770,4,1642572334770,-0.110,-0.031,-0.732,-0.069,-0.034,-0.091,0
WATCH,1642572334780,1642572334779,4,1642572334779,-0.152,-0.049,-0.710,-0.055,-0.026,-0.080,0
WATCH,1642572334790,1642572334789,4,1642572334789,-0.188,-0.047,-0.689,-0.053,-0.031,-0.094,0
WATCH,1642572334801,1642572334800,4,1642572334800,-0.174,-0.050,-0.753,-0.063,-0.040,-0.128,0
WATCH,1642572334810,1642572334809,4,1642572334809,-0.117,-0.019,-0.820,-0.070,-0.001,-0.145,0
WATCH,1642572334820,1642572334819,4,1642572334819,-0.000,0.013,-0.907,-0.079,0.050,-0.152,0
WATCH,1642572334831,1642572334830,4,1642572334830,0.084,0.086,-0.962,-0.086,0.072,-0.130,0
WATCH,1642572334840,1642572334839,4,1642572334839,0.139,0.158,-1.014,-0.091,0.068,-0.094,0
WATCH,1642572334850,1642572334849,4,1642572334849,0.196,0.202,-1.058,-0.085,0.059,-0.075,0
WATCH,1642572334861,1642572334860,4,1642572334860,0.252,0.199,-1.018,-0.064,0.061,-0.092,0
WATCH,1642572334870,1642572334869,4,1642572334869,0.186,0.231,-1.022,-0.041,0.054,-0.126,0
WATCH,1642572334880,1642572334879,4,1642572334879,0.077,0.218,-1.049,-0.037,0.023,-0.123,0
WATCH,1642572334890,1642572334889,4,1642572334889,-0.157,0.245,-1.053,-0.041,0.014,-0.076,0
WATCH,1642572334900,1642572334899,4,1642572334899,-0.411,0.227,-1.121,-0.053,0.011,-0.053,0
WATCH,1642572334910,1642572334909,4,1642572334909,-0.603,0.205,-1.220,-0.069,0.031,-0.057,0
WATCH,1642572334920,1642572334919,4,1642572334919,-0.813,0.286,-1.233,-0.062,0.068,-0.031,0
WATCH,1642572334930,1642572334929,4,1642572334929,-0.983,0.331,-1.237,-0.048,0.080,0.025,0
WATCH,1642572334940,1642572334939,4,1642572334939,-1.124,0.328,-1.232,-0.035,0.081,0.054,0
WATCH,1642572334950,1642572334949,4,1642572334949,-1.194,0.317,-1.176,-0.020,0.069,0.049,0
WATCH,1642572334959,1642572334958,4,1642572334958,-1.163,0.343,-1.150,-0.024,0.032,0.027,0
WATCH,1642572334969,1642572334968,4,1642572334968,-1.089,0.367,-1.130,-0.035,0.054,0.005,0
WATCH,1642572334980,1642572334979,4,1642572334979,-0.951,0.426,-1.124,-0.040,0.087,-0.016,0
WATCH,1642572334989,1642572334988,4,1642572334988,-0.854,0.497,-1.085,-0.045,0.102,-0.020,0
WATCH,1642572334999,1642572334998,4,1642572334998,-0.642,0.522,-1.039,-0.047,0.099,-0.068,0
WATCH,1642572335009,1642572335008,4,1642572335008,-0.419,0.568,-1.018,-0.053,0.114,-0.073,0
WATCH,1642572335019,1642572335018,4,1642572335018,-0.248,0.567,-0.990,-0.052,0.062,-0.042,0
WATCH,1642572335029,1642572335028,4,1642572335028,-0.179,0.516,-0.993,-0.058,-0.049,0.007,0
WATCH,1642572335039,1642572335038,4,1642572335038,-0.188,0.447,-0.997,-0.067,-0.095,0.028,0
WATCH,1642572335049,1642572335048,4,1642572335048,-0.152,0.417,-0.935,-0.077,-0.074,0.059,0
WATCH,1642572335059,1642572335058,4,1642572335058,-0.092,0.444,-0.895,-0.110,-0.040,0.057,0
WATCH,1642572335069,1642572335068,4,1642572335068,-0.125,0.470,-0.828,-0.135,0.007,0.040,0
WATCH,1642572335079,1642572335078,4,1642572335078,-0.178,0.499,-0.741,-0.142,0.027,0.052,0
WATCH,1642572335089,1642572335088,4,1642572335088,-0.206,0.500,-0.703,-0.147,0.032,0.094,0
WATCH,1642572335099,1642572335098,4,1642572335098,-0.270,0.521,-0.673,-0.150,0.010,0.125,0
WATCH,1642572335109,1642572335108,4,1642572335108,-0.331,0.521,-0.676,-0.153,-0.037,0.157,0
WATCH,1642572335118,1642572335117,4,1642572335117,-0.323,0.517,-0.697,-0.158,-0.025,0.158,0
WATCH,1642572335129,1642572335128,4,1642572335128,-0.205,0.526,-0.671,-0.152,0.026,0.119,0
WATCH,1642572335139,1642572335138,4,1642572335138,-0.079,0.510,-0.675,-0.151,0.004,0.066,0
WATCH,1642572335149,1642572335148,4,1642572335148,0.044,0.466,-0.649,-0.139,-0.016,0.038,0
WATCH,1642572335159,1642572335158,4,1642572335158,0.161,0.456,-0.631,-0.132,0.010,0.020,0
WATCH,1642572335168,1642572335167,4,1642572335167,0.190,0.462,-0.612,-0.135,0.024,0.014,0
WATCH,1642572335178,1642572335177,4,1642572335177,0.140,0.432,-0.576,-0.124,0.005,0.018,0
WATCH,1642572335188,1642572335187,4,1642572335187,0.070,0.412,-0.562,-0.139,0.030,0.030,0
