DeviceName,PTPTime,UnixTime,protocool,CurrentDeviceTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1643267739898,1643267740299,4,1643267740299,28,5,0,0,0,DKU003#
DEVICE,1643267740378,1643267740779,4,1643267740779,28,5,0,0,0,DKU003#
DEVICE,1643267740857,1643267741258,4,1643267741258,28,5,0,0,0,DKU003#
DEVICE,1643267741337,1643267741738,4,1643267741738,28,5,0,0,0,DKU003#
DEVICE,1643267741816,1643267742217,4,1643267742217,28,5,0,0,0,DKU003#
DEVICE,1643267742440,1643267742841,4,1643267742841,28,5,0,0,0,DKU003#
DEVICE,1643267742919,1643267743320,4,1643267743320,28,5,0,0,0,DKU003#
DEVICE,1643267743399,1643267743800,4,1643267743800,27,5,0,0,0,DKU003#
DEVICE,1643267743879,1643267744280,4,1643267744280,26,5,0,0,0,DKU003#
DEVICE,1643267744342,1643267744743,4,1643267744743,23,5,0,0,0,DKU003#
DEVICE,1643267744822,1643267745223,4,1643267745223,24,5,0,0,0,DKU003#
DEVICE,1643267745302,1643267745703,4,1643267745703,24,5,0,0,0,DKU003#
DEVICE,1643267745941,1643267746342,4,1643267746342,23,5,0,0,0,DKU003#
DEVICE,1643267746404,1643267746805,4,1643267746805,24,5,0,0,0,DKU003#
DEVICE,1643267746884,1643267747285,4,1643267747285,25,5,0,0,0,DKU003#
DEVICE,1643267747363,1643267747764,4,1643267747764,26,5,0,0,0,DKU003#
DEVICE,1643267747843,1643267748244,4,1643267748244,26,5,0,0,0,DKU003#
DEVICE,1643267748322,1643267748723,4,1643267748723,26,5,0,0,0,DKU003#
DEVICE,1643267748946,1643267749347,4,1643267749347,26,5,0,0,0,DKU003#
DEVICE,1643267749426,1643267749827,4,1643267749827,26,5,0,0,0,DKU003#
DEVICE,1643267749905,1643267750306,4,1643267750306,25,5,0,0,0,DKU003#
DEVICE,1643267750385,1643267750786,4,1643267750786,25,5,0,0,0,DKU003#
DEVICE,1643267750849,1643267751250,4,1643267751250,25,5,0,0,0,DKU003#
DEVICE,1643267751327,1643267751728,4,1643267751728,26,5,0,0,0,DKU003#
DEVICE,1643267751807,1643267752208,4,1643267752208,25,5,0,0,0,DKU003#
DEVICE,1643267752446,1643267752847,4,1643267752847,18,5,0,0,0,DKU003#
DEVICE,1643267752910,1643267753311,4,1643267753311,6,5,0,0,0,DKU003#
DEVICE,1643267753389,1643267753790,4,1643267753790,7,5,0,0,0,DKU003#
