Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,HeartRate
WATCH,1646989431936
WATCH,1646989431936
WATCH,1646989431936
WATCH,1646989431936
WATCH,1646989431995
WATCH,1646989431996
WATCH,1646989431996
WATCH,1646989431996
WATCH,1646989431996
WATCH,1646989431997
WATCH,1646989431997
WATCH,1646989431997
WATCH,1646989431997
WATCH,1646989431997
WATCH,1646989432054
WATCH,1646989432054
WATCH,1646989432054
WATCH,1646989432054
WATCH,1646989432054
WATCH,1646989432117
WATCH,1646989432117
WATCH,1646989432117
WATCH,1646989432117
WATCH,1646989432117
WATCH,1646989432203
WATCH,1646989432203
WATCH,1646989432203
WATCH,1646989432203
WATCH,1646989432203
WATCH,1646989432268
WATCH,1646989432268
WATCH,1646989432268
WATCH,1646989432268
WATCH,1646989432269
WATCH,1646989432269
WATCH,1646989432269
WATCH,1646989432269
WATCH,1646989432269
WATCH,1646989432269
WATCH,1646989432326
WATCH,1646989432326
WATCH,1646989432326
WATCH,1646989432326
WATCH,1646989432326
WATCH,1646989432386
WATCH,1646989432386
WATCH,1646989432386
WATCH,1646989432386
WATCH,1646989432386
WATCH,1646989432445
WATCH,1646989432446
WATCH,1646989432446
WATCH,1646989432446
WATCH,1646989432446
WATCH,1646989432447
WATCH,1646989432447
WATCH,1646989432447
WATCH,1646989432447
WATCH,1646989432447
WATCH,1646989432568
WATCH,1646989432568
WATCH,1646989432568
WATCH,1646989432568
WATCH,1646989432568
WATCH,1646989432568
WATCH,1646989432569
WATCH,1646989432569
WATCH,1646989432569
WATCH,1646989432569
WATCH,1646989432625
WATCH,1646989432625
WATCH,1646989432625
WATCH,1646989432625
WATCH,1646989432625
WATCH,1646989432686
WATCH,1646989432686
WATCH,1646989432686
WATCH,1646989432686
WATCH,1646989432686
WATCH,1646989432746
WATCH,1646989432746
WATCH,1646989432746
WATCH,1646989432747
WATCH,1646989432747
WATCH,1646989432749
WATCH,1646989432749
WATCH,1646989432749
WATCH,1646989432749
WATCH,1646989432749
WATCH,1646989432802
WATCH,1646989432802
WATCH,1646989432802
WATCH,1646989432802
WATCH,1646989432802
WATCH,1646989432865
WATCH,1646989432866
WATCH,1646989432866
WATCH,1646989432866
WATCH,1646989432866
WATCH,1646989432930
WATCH,1646989432931
WATCH,1646989432931
WATCH,1646989432931
WATCH,1646989432931
WATCH,1646989432986
WATCH,1646989432986
WATCH,1646989432986
WATCH,1646989432986
WATCH,1646989432986
WATCH,1646989433049
WATCH,1646989433049
WATCH,1646989433049
WATCH,1646989433049
WATCH,1646989433050
WATCH,1646989433050
WATCH,1646989433050
WATCH,1646989433050
WATCH,1646989433050
WATCH,1646989433050
WATCH,1646989433105
WATCH,1646989433105
WATCH,1646989433105
WATCH,1646989433105
WATCH,1646989433105
WATCH,1646989433197
WATCH,1646989433197
WATCH,1646989433197
WATCH,1646989433197
WATCH,1646989433197
WATCH,1646989433255
WATCH,1646989433255
WATCH,1646989433256
WATCH,1646989433256
WATCH,1646989433256
WATCH,1646989433258
WATCH,1646989433258
WATCH,1646989433258
WATCH,1646989433258
WATCH,1646989433259
WATCH,1646989433316
WATCH,1646989433316
WATCH,1646989433316
WATCH,1646989433316
WATCH,1646989433316
WATCH,1646989433376
WATCH,1646989433376
WATCH,1646989433376
WATCH,1646989433376
WATCH,1646989433376
WATCH,1646989433439
WATCH,1646989433439
WATCH,1646989433439
WATCH,1646989433439
WATCH,1646989433440
WATCH,1646989433440
WATCH,1646989433440
WATCH,1646989433440
WATCH,1646989433440
WATCH,1646989433440
WATCH,1646989433495
WATCH,1646989433495
WATCH,1646989433495
WATCH,1646989433495
WATCH,1646989433495
WATCH,1646989433555
WATCH,1646989433556
WATCH,1646989433556
WATCH,1646989433556
WATCH,1646989433556
WATCH,1646989433616
WATCH,1646989433616
WATCH,1646989433616
WATCH,1646989433616
WATCH,1646989433616
WATCH,1646989433674
WATCH,1646989433675
WATCH,1646989433675
WATCH,1646989433675
WATCH,1646989433675
WATCH,1646989433736
WATCH,1646989433736
WATCH,1646989433736
WATCH,1646989433736
WATCH,1646989433736
WATCH,1646989433828
WATCH,1646989433828
WATCH,1646989433828
WATCH,1646989433828
WATCH,1646989433828
WATCH,1646989433828
WATCH,1646989433828
WATCH,1646989433829
WATCH,1646989433829
WATCH,1646989433829
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433917
WATCH,1646989433918
WATCH,1646989433918
WATCH,1646989433978
WATCH,1646989433978
WATCH,1646989433978
WATCH,1646989433978
WATCH,1646989433978
WATCH,1646989434036
WATCH,1646989434036
WATCH,1646989434036
WATCH,1646989434037
WATCH,1646989434037
WATCH,1646989434037
WATCH,1646989434037
WATCH,1646989434037
WATCH,1646989434037
WATCH,1646989434037
WATCH,1646989434094
WATCH,1646989434094
WATCH,1646989434094
WATCH,1646989434094
WATCH,1646989434094
WATCH,1646989434155
WATCH,1646989434156
WATCH,1646989434156
WATCH,1646989434156
WATCH,1646989434156
WATCH,1646989434220
WATCH,1646989434220
WATCH,1646989434220
WATCH,1646989434220
WATCH,1646989434220
WATCH,1646989434304
WATCH,1646989434304
WATCH,1646989434304
WATCH,1646989434304
WATCH,1646989434304
WATCH,1646989434306
WATCH,1646989434306
WATCH,1646989434306
WATCH,1646989434306
WATCH,1646989434306
WATCH,1646989434396
WATCH,1646989434396
WATCH,1646989434396
WATCH,1646989434397
WATCH,1646989434397
WATCH,1646989434485
WATCH,1646989434487
WATCH,1646989434487
WATCH,1646989434487
WATCH,1646989434487
WATCH,1646989434488
WATCH,1646989434488
WATCH,1646989434488
WATCH,1646989434488
WATCH,1646989434488
WATCH,1646989434509
WATCH,1646989434510
WATCH,1646989434510
WATCH,1646989434510
WATCH,1646989434510
WATCH,1646989434575
WATCH,1646989434575
WATCH,1646989434575
WATCH,1646989434575
WATCH,1646989434575
