Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
AIRPOT,1648115158957,1648115159549,4,0,0.343,-0.212,-0.915,0.059,0.108,0.028
AIRPOT,1648115158997,1648115159589,4,0,0.383,-0.226,-0.896,0.074,0.068,0.095
AIRPOT,1648115159038,1648115159630,4,0,0.419,-0.246,-0.874,0.092,0.050,0.088
AIRPOT,1648115159076,1648115159668,4,0,0.450,-0.267,-0.852,0.086,0.054,0.089
AIRPOT,1648115159117,1648115159709,4,0,0.474,-0.283,-0.834,0.151,0.014,0.080
AIRPOT,1648115159158,1648115159750,4,0,0.493,-0.291,-0.820,0.189,0.018,0.095
AIRPOT,1648115159193,1648115159785,4,0,0.505,-0.291,-0.813,0.232,0.084,0.038
AIRPOT,1648115159237,1648115159829,4,0,0.512,-0.290,-0.809,0.217,0.050,0.024
AIRPOT,1648115159278,1648115159870,4,0,0.513,-0.292,-0.807,0.223,0.047,-0.048
AIRPOT,1648115159315,1648115159907,4,0,0.519,-0.294,-0.803,0.153,0.121,0.026
AIRPOT,1648115159358,1648115159950,4,0,0.524,-0.292,-0.800,0.207,0.037,-0.037
AIRPOT,1648115159397,1648115159989,4,0,0.534,-0.289,-0.794,0.230,0.142,0.036
AIRPOT,1648115159437,1648115160029,4,0,0.541,-0.289,-0.789,0.227,0.156,0.052
AIRPOT,1648115159477,1648115160069,4,0,0.543,-0.294,-0.787,0.172,0.075,0.059
